Week_Start_Date,MMWR_week,Country_Region,Population,Density (P/Km²),Confirmed,Deaths,Recovered,Active
2020-03-09,11,Russia,145934462,9,225.0,0.0,28.0,197.0
2020-03-09,11,Rwanda,12952218,525,2.0,0.0,0.0,2.0
2020-03-09,11,Saint Barthelemy,9877,470,2.0,0.0,0.0,2.0
2020-03-09,11,Saint Lucia,183627,301,3.0,0.0,0.0,3.0
2020-03-09,11,Saint Martin,38666,730,4.0,0.0,0.0,4.0
2020-03-09,11,San Marino,33931,566,443.0,22.0,8.0,413.0
2020-03-09,11,Saudi Arabia,34813871,16,393.0,0.0,6.0,387.0
2020-03-09,11,Senegal,16743927,87,44.0,0.0,3.0,41.0
2020-03-09,11,Serbia,8737371,100,165.0,0.0,0.0,165.0
2020-03-09,11,Seychelles,98347,214,4.0,0.0,0.0,4.0
2020-03-09,11,Singapore,5850342,8358,1154.0,0.0,577.0,577.0
2020-03-09,11,Slovakia,5459642,114,163.0,0.0,0.0,163.0
2020-03-09,11,Slovenia,2078938,103,718.0,2.0,0.0,716.0
2020-03-09,11,South Africa,59308690,49,150.0,0.0,0.0,150.0
2020-03-09,11,South Korea,51269185,527,54842.0,446.0,2516.0,51880.0
2020-03-09,11,Spain,46754778,94,26743.0,789.0,1657.0,24297.0
2020-03-09,11,Sri Lanka,21413249,341,39.0,0.0,6.0,33.0
2020-03-09,11,Sudan,43849260,25,5.0,5.0,0.0,0.0
2020-03-09,11,Suriname,586632,4,6.0,0.0,0.0,6.0
2020-03-09,11,Sweden,10099265,25,4499.0,8.0,7.0,4484.0
2020-03-09,11,Switzerland,8654622,219,9067.0,65.0,30.0,8972.0
2020-03-09,11,Taiwan,23816775,673,351.0,7.0,129.0,215.0
2020-03-09,11,Thailand,69799978,137,453.0,6.0,206.0,241.0
2020-03-09,11,Togo,8278724,152,7.0,0.0,0.0,7.0
2020-03-09,11,Trinidad and Tobago,1399488,273,4.0,0.0,0.0,4.0
2020-03-09,11,Tunisia,11818619,76,71.0,0.0,0.0,71.0
2020-03-09,11,Turkey,84339067,110,18.0,0.0,0.0,18.0
2020-03-09,11,US,331002651,36,12533.0,270.0,64.0,12199.0
2020-03-09,11,Ukraine,43733762,75,9.0,3.0,0.0,6.0
2020-03-09,11,United Arab Emirates,9890402,118,501.0,0.0,103.0,398.0
2020-03-09,11,United Kingdom,67886011,281,4715.0,76.0,133.0,4506.0
2020-03-09,11,Uruguay,3473730,20,8.0,0.0,0.0,8.0
2020-03-09,11,Uzbekistan,33469203,79,1.0,0.0,0.0,1.0
2020-03-09,11,Venezuela,28435940,32,12.0,0.0,0.0,12.0
2020-03-09,11,Vietnam,97338579,314,264.0,0.0,96.0,168.0
2020-03-16,12,Afghanistan,38928346,60,175.0,1.0,7.0,167.0
2020-03-16,12,Albania,2877797,105,464.0,12.0,4.0,448.0
2020-03-16,12,Algeria,43851044,18,705.0,67.0,197.0,441.0
2020-03-16,12,Andorra,77265,164,409.0,1.0,7.0,401.0
2020-03-16,12,Angola,32866272,26,5.0,0.0,0.0,5.0
2020-03-16,12,Antigua and Barbuda,97929,223,1.0,0.0,0.0,1.0
2020-03-16,12,Argentina,45195774,17,852.0,20.0,43.0,789.0
2020-03-16,12,Armenia,2963243,104,819.0,0.0,7.0,812.0
2020-03-16,12,Australia,25499884,3,5426.0,41.0,239.0,5146.0
2020-03-16,12,Austria,9006398,109,14791.0,46.0,52.0,14693.0
2020-03-16,12,Azerbaijan,10139177,123,277.0,7.0,52.0,218.0
2020-03-16,12,Bahamas,393244,39,17.0,0.0,0.0,17.0
2020-03-16,12,Bahrain,1701575,2239,1900.0,8.0,720.0,1172.0
2020-03-16,12,Bangladesh,164689383,1265,121.0,7.0,20.0,94.0
2020-03-16,12,Barbados,287375,668,34.0,0.0,0.0,34.0
2020-03-16,12,Belarus,9449323,47,395.0,0.0,51.0,344.0
2020-03-16,12,Belgium,11589623,383,14055.0,229.0,591.0,13235.0
2020-03-16,12,Benin,12123200,108,12.0,0.0,0.0,12.0
2020-03-16,12,Bhutan,771608,20,6.0,0.0,0.0,6.0
2020-03-16,12,Bolivia,11673021,11,104.0,0.0,0.0,104.0
2020-03-16,12,Bosnia and Herzegovina,3280819,64,460.0,2.0,12.0,446.0
2020-03-16,12,Brazil,212559417,25,4874.0,61.0,13.0,4800.0
2020-03-16,12,Brunei,437479,83,502.0,0.0,5.0,497.0
2020-03-16,12,Bulgaria,6948445,64,782.0,18.0,6.0,758.0
2020-03-16,12,Burkina Faso,20903273,76,262.0,9.0,10.0,243.0
2020-03-16,12,Cabo Verde,555987,138,8.0,0.0,0.0,8.0
2020-03-16,12,Cambodia,16718965,95,293.0,0.0,7.0,286.0
2020-03-16,12,Cameroon,26545863,56,124.0,0.0,2.0,122.0
2020-03-16,12,Canada,37742154,4,6037.0,78.0,55.0,5904.0
2020-03-16,12,Central African Republic,4829767,8,13.0,0.0,0.0,13.0
2020-03-16,12,Chad,16425864,13,4.0,0.0,0.0,4.0
2020-03-16,12,Chile,19116201,26,2435.0,1.0,20.0,2414.0
2020-03-16,12,China,1439323776,153,535850.0,22442.0,461314.0,52094.0
2020-03-16,12,Colombia,50882891,46,869.0,2.0,8.0,859.0
2020-03-16,12,Congo (Brazzaville),5518087,16,16.0,0.0,0.0,16.0
2020-03-16,12,Congo (Kinshasa),89561403,40,92.0,2.0,0.0,90.0
2020-03-16,12,Costa Rica,5094118,100,535.0,6.0,4.0,525.0
2020-03-16,12,Croatia,4105267,73,896.0,4.0,30.0,862.0
2020-03-16,12,Cuba,11326616,106,95.0,5.0,0.0,90.0
2020-03-16,12,Cyprus,1207359,131,441.0,1.0,3.0,437.0
2020-03-16,12,Czechia,10708981,139,4800.0,1.0,28.0,4771.0
2020-03-16,12,Denmark,5792202,137,8567.0,52.0,10.0,8505.0
2020-03-16,12,Djibouti,988000,43,5.0,0.0,0.0,5.0
2020-03-16,12,Dominica,71986,96,1.0,0.0,0.0,1.0
2020-03-16,12,Dominican Republic,10847910,225,462.0,11.0,0.0,451.0
2020-03-16,12,Ecuador,17643054,71,2067.0,35.0,6.0,2026.0
2020-03-16,12,Egypt,102334404,103,1704.0,50.0,259.0,1395.0
2020-03-16,12,El Salvador,6486205,313,8.0,0.0,0.0,8.0
2020-03-16,12,Equatorial Guinea,1402985,50,28.0,0.0,0.0,28.0
2020-03-16,12,Eritrea,3546421,35,2.0,0.0,0.0,2.0
2020-03-16,12,Estonia,1326535,31,1870.0,0.0,10.0,1860.0
2020-03-16,12,Eswatini,1160164,67,4.0,0.0,0.0,4.0
2020-03-16,12,Ethiopia,114963588,115,51.0,0.0,0.0,51.0
2020-03-16,12,Fiji,896445,49,5.0,0.0,0.0,5.0
2020-03-16,12,Finland,5540720,18,2933.0,2.0,70.0,2861.0
2020-03-16,12,France,65273511,119,77550.0,2375.0,2273.0,72902.0
2020-03-16,12,French Guiana,298682,4,77.0,0.0,6.0,71.0
2020-03-16,12,Gabon,2225734,9,12.0,3.0,0.0,9.0
2020-03-16,12,Gambia,2416668,239,6.0,0.0,0.0,6.0
2020-03-16,12,Georgia,3989167,57,291.0,0.0,7.0,284.0
2020-03-16,12,Germany,83783942,240,111110.0,358.0,1031.0,109721.0
2020-03-16,12,Ghana,31072940,137,83.0,2.0,0.0,81.0
2020-03-16,12,Greece,10423054,81,3203.0,54.0,89.0,3060.0
2020-03-16,12,Greenland,56770,0,3.0,0.0,0.0,3.0
2020-03-16,12,Grenada,112523,331,1.0,0.0,0.0,1.0
2020-03-16,12,Guadeloupe,400124,237,182.0,0.0,0.0,182.0
2020-03-16,12,Guatemala,17915568,167,71.0,7.0,0.0,64.0
2020-03-16,12,Guinea,13132795,53,4.0,0.0,0.0,4.0
2020-03-16,12,Guyana,786552,4,53.0,6.0,0.0,47.0
2020-03-16,12,Haiti,11402528,414,6.0,0.0,0.0,6.0
2020-03-16,12,Holy See,801,2003,1.0,0.0,0.0,1.0
2020-03-16,12,Honduras,9904607,89,109.0,0.0,0.0,109.0
2020-03-16,12,Hong Kong,7496981,7140,1552.0,28.0,655.0,869.0
2020-03-16,12,Hungary,9660351,107,539.0,17.0,32.0,490.0
2020-03-16,12,Iceland,341243,3,2430.0,5.0,42.0,2383.0
2020-03-16,12,India,1380004385,464,1581.0,28.0,123.0,1430.0
2020-03-16,12,Indonesia,273523615,151,2177.0,172.0,97.0,1908.0
2020-03-16,12,Iran,83992949,52,128820.0,8934.0,43093.0,76793.0
2020-03-16,12,Iraq,40222493,93,1289.0,100.0,301.0,888.0
2020-03-16,12,Ireland,4937786,72,3615.0,19.0,30.0,3566.0
2020-03-16,12,Israel,8655535,400,4361.0,2.0,124.0,4235.0
2020-03-16,12,Italy,60461826,206,295971.0,25377.0,31691.0,238903.0
2020-03-16,12,Jamaica,2961167,273,101.0,4.0,14.0,83.0
2020-03-16,12,Japan,126476461,347,6572.0,218.0,1240.0,5114.0
2020-03-16,12,Jordan,10203134,115,454.0,0.0,7.0,447.0
2020-03-16,12,Kazakhstan,18776707,7,283.0,3.0,0.0,280.0
2020-03-16,12,Kenya,53771296,94,45.0,0.0,0.0,45.0
2020-03-16,12,Kuwait,4270571,240,1066.0,0.0,126.0,940.0
2020-03-16,12,Kyrgyzstan,6524195,34,40.0,0.0,0.0,40.0
2020-03-16,12,Latvia,1886198,30,614.0,0.0,7.0,607.0
2020-03-16,12,Lebanon,6825445,667,1107.0,25.0,27.0,1055.0
2020-03-16,12,Liberia,5057681,53,14.0,0.0,0.0,14.0
2020-03-16,12,Liechtenstein,38128,238,165.0,0.0,0.0,165.0
2020-03-16,12,Lithuania,2722289,43,366.0,2.0,7.0,357.0
2020-03-16,12,Luxembourg,625978,242,2707.0,28.0,6.0,2673.0
2020-03-16,12,Macau,649335,21645,110.0,0.0,70.0,40.0
2020-03-16,12,Madagascar,27691018,48,9.0,0.0,0.0,9.0
2020-03-16,12,Malaysia,32365999,99,6448.0,23.0,566.0,5859.0
2020-03-16,12,Maldives,540544,1802,13.0,0.0,3.0,10.0
2020-03-16,12,Malta,441543,1380,386.0,0.0,14.0,372.0
2020-03-16,12,Martinique,375265,354,137.0,6.0,0.0,131.0
2020-03-16,12,Mauritania,4649658,5,8.0,0.0,0.0,8.0
2020-03-16,12,Mauritius,1271768,626,60.0,3.0,0.0,57.0
2020-03-16,12,Mexico,128932753,66,964.0,6.0,28.0,930.0
2020-03-16,12,Moldova,4033963,123,372.0,5.0,6.0,361.0
2020-03-16,12,Monaco,39242,26337,73.0,0.0,1.0,72.0
2020-03-16,12,Mongolia,3278290,2,43.0,0.0,0.0,43.0
2020-03-16,12,Montenegro,628066,47,55.0,0.0,0.0,55.0
2020-03-16,12,Morocco,36910560,83,467.0,17.0,11.0,439.0
2020-03-16,12,Mozambique,31255435,40,1.0,0.0,0.0,1.0
2020-03-16,12,Namibia,2540905,3,12.0,0.0,0.0,12.0
2020-03-16,12,Nepal,29136808,203,1.0,0.0,1.0,0.0
2020-03-16,12,Netherlands,17134872,508,18514.0,626.0,15.0,17873.0
2020-03-16,12,New Zealand,4822233,18,253.0,0.0,0.0,253.0
2020-03-16,12,Nicaragua,6624554,55,6.0,0.0,0.0,6.0
2020-03-16,12,Niger,24206644,19,4.0,0.0,0.0,4.0
2020-03-16,12,Nigeria,206139589,226,83.0,0.0,6.0,77.0
2020-03-16,12,North Macedonia,2083374,83,394.0,1.0,7.0,386.0
2020-03-16,12,Norway,5421241,15,12387.0,40.0,12.0,12335.0
2020-03-16,12,Oman,5106626,16,288.0,0.0,83.0,205.0
2020-03-16,12,Pakistan,220892340,287,3132.0,12.0,58.0,3062.0
2020-03-16,12,Panama,4314767,58,969.0,9.0,1.0,959.0
2020-03-16,12,Papua New Guinea,8947024,20,3.0,0.0,0.0,3.0
2020-03-16,12,Paraguay,7132538,18,92.0,2.0,0.0,90.0
2020-03-16,12,Peru,32971854,26,1497.0,13.0,6.0,1478.0
2020-03-16,12,Philippines,109581078,368,1665.0,122.0,56.0,1487.0
2020-03-16,12,Poland,37846611,124,2616.0,36.0,55.0,2525.0
2020-03-16,12,Portugal,10196709,111,5912.0,38.0,27.0,5847.0
2020-03-16,12,Qatar,2881053,248,3235.0,0.0,86.0,3149.0
2020-03-16,12,Romania,19237691,84,1987.0,3.0,210.0,1774.0
2020-03-16,12,Russia,145934462,9,1476.0,4.0,70.0,1402.0
2020-03-16,12,Rwanda,12952218,525,81.0,0.0,0.0,81.0
2020-03-16,12,Saint Lucia,183627,301,14.0,0.0,0.0,14.0
2020-03-16,12,San Marino,33931,566,919.0,90.0,28.0,801.0
2020-03-16,12,Saudi Arabia,34813871,16,1981.0,0.0,61.0,1920.0
2020-03-16,12,Senegal,16743927,87,264.0,0.0,20.0,244.0
2020-03-16,12,Serbia,8737371,100,834.0,4.0,8.0,822.0
2020-03-16,12,Seychelles,98347,214,38.0,0.0,0.0,38.0
2020-03-16,12,Singapore,5850342,8358,2439.0,4.0,859.0,1576.0
2020-03-16,12,Slovakia,5459642,114,863.0,4.0,7.0,852.0
2020-03-16,12,Slovenia,2078938,103,2227.0,8.0,0.0,2219.0
2020-03-16,12,Somalia,15893222,25,7.0,0.0,0.0,7.0
2020-03-16,12,South Africa,59308690,49,1106.0,0.0,2.0,1104.0
2020-03-16,12,South Korea,51269185,527,59882.0,631.0,11613.0,47638.0
2020-03-16,12,Spain,46754778,94,127950.0,6502.0,9584.0,111864.0
2020-03-16,12,Sri Lanka,21413249,341,415.0,0.0,13.0,402.0
2020-03-16,12,Sudan,43849260,25,10.0,5.0,0.0,5.0
2020-03-16,12,Suriname,586632,4,13.0,0.0,0.0,13.0
2020-03-16,12,Sweden,10099265,25,10344.0,91.0,67.0,10186.0
2020-03-16,12,Switzerland,8654622,219,29146.0,323.0,195.0,28628.0
2020-03-16,12,Syria,17500658,95,1.0,0.0,0.0,1.0
2020-03-16,12,Taiwan,23816775,673,809.0,10.0,172.0,627.0
2020-03-16,12,Tanzania,59734218,67,35.0,0.0,0.0,35.0
2020-03-16,12,Thailand,69799978,137,2140.0,7.0,288.0,1845.0
2020-03-16,12,Timor-Leste,1318445,89,2.0,0.0,0.0,2.0
2020-03-16,12,Togo,8278724,152,41.0,0.0,2.0,39.0
2020-03-16,12,Trinidad and Tobago,1399488,273,133.0,0.0,1.0,132.0
2020-03-16,12,Tunisia,11818619,76,301.0,6.0,1.0,294.0
2020-03-16,12,Turkey,84339067,110,2620.0,48.0,0.0,2572.0
2020-03-16,12,US,331002651,36,110968.0,1489.0,566.0,108913.0
2020-03-16,12,Uganda,45741007,229,2.0,0.0,0.0,2.0
2020-03-16,12,Ukraine,43733762,75,200.0,16.0,2.0,182.0
2020-03-16,12,United Arab Emirates,9890402,118,895.0,6.0,210.0,679.0
2020-03-16,12,United Kingdom,67886011,281,23690.0,1016.0,436.0,22238.0
2020-03-16,12,Uruguay,3473730,20,505.0,0.0,0.0,505.0
2020-03-16,12,Uzbekistan,33469203,79,173.0,0.0,0.0,173.0
2020-03-16,12,Venezuela,28435940,32,310.0,0.0,15.0,295.0
2020-03-16,12,Vietnam,97338579,314,585.0,0.0,114.0,471.0
2020-03-16,12,Zambia,18383955,25,11.0,0.0,0.0,11.0
2020-03-16,12,Zimbabwe,14862924,38,7.0,0.0,0.0,7.0
2020-03-23,13,Afghanistan,38928346,60,632.0,20.0,12.0,600.0
2020-03-23,13,Albania,2877797,105,1142.0,48.0,141.0,953.0
2020-03-23,13,Algeria,43851044,18,2537.0,168.0,274.0,2095.0
2020-03-23,13,Andorra,77265,164,1618.0,18.0,7.0,1593.0
2020-03-23,13,Angola,32866272,26,29.0,2.0,0.0,27.0
2020-03-23,13,Antigua and Barbuda,97929,223,37.0,0.0,0.0,37.0
2020-03-23,13,Argentina,45195774,17,3566.0,77.0,410.0,3079.0
2020-03-23,13,Armenia,2963243,104,2199.0,6.0,138.0,2055.0
2020-03-23,13,Australia,25499884,3,19667.0,79.0,1211.0,18377.0
2020-03-23,13,Austria,9006398,109,46970.0,340.0,1068.0,45562.0
2020-03-23,13,Azerbaijan,10139177,123,930.0,18.0,90.0,822.0
2020-03-23,13,Bahamas,393244,39,54.0,0.0,6.0,48.0
2020-03-23,13,Bahrain,1701575,2239,3087.0,25.0,1486.0,1576.0
2020-03-23,13,Bangladesh,164689383,1265,299.0,32.0,69.0,198.0
2020-03-23,13,Barbados,287375,668,154.0,0.0,0.0,154.0
2020-03-23,13,Belarus,9449323,47,616.0,0.0,198.0,418.0
2020-03-23,13,Belgium,11589623,383,46438.0,1681.0,5364.0,39393.0
2020-03-23,13,Belize,397628,17,12.0,0.0,0.0,12.0
2020-03-23,13,Benin,12123200,108,41.0,0.0,0.0,41.0
2020-03-23,13,Bhutan,771608,20,18.0,0.0,0.0,18.0
2020-03-23,13,Bolivia,11673021,11,347.0,1.0,0.0,346.0
2020-03-23,13,Bosnia and Herzegovina,3280819,64,1483.0,25.0,26.0,1432.0
2020-03-23,13,Brazil,212559417,25,21287.0,555.0,30.0,20702.0
2020-03-23,13,Brunei,437479,83,779.0,2.0,81.0,696.0
2020-03-23,13,Bulgaria,6948445,64,1895.0,30.0,52.0,1813.0
2020-03-23,13,Burkina Faso,20903273,76,1120.0,51.0,88.0,981.0
2020-03-23,13,Burma,54409800,83,26.0,0.0,0.0,26.0
2020-03-23,13,Cabo Verde,555987,138,30.0,6.0,0.0,24.0
2020-03-23,13,Cambodia,16718965,95,671.0,0.0,71.0,600.0
2020-03-23,13,Cameroon,26545863,56,593.0,12.0,17.0,564.0
2020-03-23,13,Canada,37742154,4,28709.0,298.0,1665.0,26746.0
2020-03-23,13,Central African Republic,4829767,8,21.0,0.0,0.0,21.0
2020-03-23,13,Chad,16425864,13,19.0,0.0,0.0,19.0
2020-03-23,13,Chile,19116201,26,9774.0,29.0,251.0,9494.0
2020-03-23,13,China,1439323776,153,579694.0,23387.0,528754.0,27553.0
2020-03-23,13,Colombia,50882891,46,3465.0,38.0,55.0,3372.0
2020-03-23,13,Congo (Brazzaville),5518087,16,43.0,0.0,0.0,43.0
2020-03-23,13,Congo (Kinshasa),89561403,40,361.0,23.0,6.0,332.0
2020-03-23,13,Costa Rica,5094118,100,1639.0,14.0,17.0,1608.0
2020-03-23,13,Croatia,4105267,73,3590.0,20.0,188.0,3382.0
2020-03-23,13,Cuba,11326616,106,550.0,13.0,15.0,522.0
2020-03-23,13,Cyprus,1207359,131,1073.0,25.0,58.0,990.0
2020-03-23,13,Czechia,10708981,139,13936.0,55.0,70.0,13811.0
2020-03-23,13,Denmark,5792202,137,14305.0,320.0,338.0,13647.0
2020-03-23,13,Djibouti,988000,43,72.0,0.0,0.0,72.0
2020-03-23,13,Dominica,71986,96,55.0,0.0,0.0,55.0
2020-03-23,13,Dominican Republic,10847910,225,3596.0,116.0,21.0,3459.0
2020-03-23,13,Ecuador,17643054,71,9981.0,249.0,21.0,9711.0
2020-03-23,13,Egypt,102334404,103,3440.0,190.0,714.0,2536.0
2020-03-23,13,El Salvador,6486205,313,86.0,0.0,0.0,86.0
2020-03-23,13,Equatorial Guinea,1402985,50,75.0,0.0,0.0,75.0
2020-03-23,13,Eritrea,3546421,35,36.0,0.0,0.0,36.0
2020-03-23,13,Estonia,1326535,31,3562.0,7.0,78.0,3477.0
2020-03-23,13,Eswatini,1160164,67,45.0,0.0,0.0,45.0
2020-03-23,13,Ethiopia,114963588,115,100.0,0.0,2.0,98.0
2020-03-23,13,Fiji,896445,49,32.0,0.0,0.0,32.0
2020-03-23,13,Finland,5540720,18,6778.0,37.0,70.0,6671.0
2020-03-23,13,France,65273511,119,210111.0,11920.0,33014.0,165177.0
2020-03-23,13,Gabon,2225734,9,45.0,7.0,0.0,38.0
2020-03-23,13,Gambia,2416668,239,21.0,7.0,0.0,14.0
2020-03-23,13,Georgia,3989167,57,549.0,0.0,84.0,465.0
2020-03-23,13,Germany,83783942,240,313964.0,2061.0,37266.0,274637.0
2020-03-23,13,Ghana,31072940,137,735.0,26.0,7.0,702.0
2020-03-23,13,Greece,10423054,81,6334.0,183.0,286.0,5865.0
2020-03-23,13,Grenada,112523,331,33.0,0.0,0.0,33.0
2020-03-23,13,Guatemala,17915568,167,186.0,7.0,32.0,147.0
2020-03-23,13,Guinea,13132795,53,48.0,0.0,0.0,48.0
2020-03-23,13,Guinea-Bissau,1968001,70,10.0,0.0,0.0,10.0
2020-03-23,13,Guyana,786552,4,56.0,7.0,0.0,49.0
2020-03-23,13,Haiti,11402528,414,60.0,0.0,1.0,59.0
2020-03-23,13,Holy See,801,2003,29.0,0.0,0.0,29.0
2020-03-23,13,Honduras,9904607,89,418.0,6.0,6.0,406.0
2020-03-23,13,Hong Kong,7496981,7140,3326.0,28.0,747.0,2551.0
2020-03-23,13,Hungary,9660351,107,1892.0,70.0,188.0,1634.0
2020-03-23,13,Iceland,341243,3,5648.0,13.0,586.0,5049.0
2020-03-23,13,India,1380004385,464,5317.0,123.0,414.0,4780.0
2020-03-23,13,Indonesia,273523615,151,6434.0,543.0,295.0,5596.0
2020-03-23,13,Iran,83992949,52,210332.0,15592.0,72574.0,122166.0
2020-03-23,13,Iraq,40222493,93,2821.0,239.0,741.0,1841.0
2020-03-23,13,Ireland,4937786,72,12988.0,145.0,35.0,12808.0
2020-03-23,13,Israel,8655535,400,19335.0,56.0,520.0,18759.0
2020-03-23,13,Italy,60461826,206,564737.0,58551.0,71845.0,434341.0
2020-03-23,13,Jamaica,2961167,273,180.0,7.0,14.0,159.0
2020-03-23,13,Japan,126476461,347,10042.0,332.0,2389.0,7321.0
2020-03-23,13,Jordan,10203134,115,1405.0,5.0,58.0,1342.0
2020-03-23,13,Kazakhstan,18776707,7,988.0,4.0,41.0,943.0
2020-03-23,13,Kenya,53771296,94,211.0,4.0,5.0,202.0
2020-03-23,13,Kuwait,4270571,240,1498.0,0.0,349.0,1149.0
2020-03-23,13,Kyrgyzstan,6524195,34,346.0,0.0,0.0,346.0
2020-03-23,13,Laos,7275560,32,33.0,0.0,0.0,33.0
2020-03-23,13,Latvia,1886198,30,1774.0,0.0,7.0,1767.0
2020-03-23,13,Lebanon,6825445,667,2527.0,46.0,146.0,2335.0
2020-03-23,13,Liberia,5057681,53,21.0,0.0,0.0,21.0
2020-03-23,13,Libya,6871292,4,15.0,0.0,0.0,15.0
2020-03-23,13,Liechtenstein,38128,238,377.0,0.0,0.0,377.0
2020-03-23,13,Lithuania,2722289,43,2173.0,30.0,7.0,2136.0
2020-03-23,13,Luxembourg,625978,242,10146.0,87.0,144.0,9915.0
2020-03-23,13,Macau,649335,21645,217.0,0.0,70.0,147.0
2020-03-23,13,Madagascar,27691018,48,162.0,0.0,0.0,162.0
2020-03-23,13,Malaysia,32365999,99,13920.0,161.0,1723.0,12036.0
2020-03-23,13,Maldives,540544,1802,101.0,0.0,57.0,44.0
2020-03-23,13,Mali,20250833,17,53.0,1.0,0.0,52.0
2020-03-23,13,Malta,441543,1380,919.0,0.0,14.0,905.0
2020-03-23,13,Mauritania,4649658,5,22.0,0.0,2.0,20.0
2020-03-23,13,Mauritius,1271768,626,510.0,15.0,0.0,495.0
2020-03-23,13,Mexico,128932753,66,3713.0,54.0,28.0,3631.0
2020-03-23,13,Moldova,4033963,123,1253.0,10.0,14.0,1229.0
2020-03-23,13,Monaco,39242,26337,240.0,1.0,7.0,232.0
2020-03-23,13,Mongolia,3278290,2,76.0,0.0,0.0,76.0
2020-03-23,13,Montenegro,628066,47,446.0,7.0,0.0,439.0
2020-03-23,13,Morocco,36910560,83,2039.0,100.0,61.0,1878.0
2020-03-23,13,Mozambique,31255435,40,39.0,0.0,0.0,39.0
2020-03-23,13,Namibia,2540905,3,53.0,0.0,12.0,41.0
2020-03-23,13,Nepal,29136808,203,24.0,0.0,7.0,17.0
2020-03-23,13,Netherlands,17134872,508,53646.0,3242.0,281.0,50123.0
2020-03-23,13,New Zealand,4822233,18,2078.0,1.0,204.0,1873.0
2020-03-23,13,Nicaragua,6624554,55,18.0,3.0,0.0,15.0
2020-03-23,13,Niger,24206644,19,61.0,5.0,0.0,56.0
2020-03-23,13,Nigeria,206139589,226,470.0,7.0,17.0,446.0
2020-03-23,13,North Macedonia,2083374,83,1381.0,23.0,15.0,1343.0
2020-03-23,13,Norway,5421241,15,23991.0,117.0,44.0,23830.0
2020-03-23,13,Oman,5106626,16,808.0,0.0,143.0,665.0
2020-03-23,13,Pakistan,220892340,287,8576.0,67.0,154.0,8355.0
2020-03-23,13,Panama,4314767,58,4020.0,65.0,13.0,3942.0
2020-03-23,13,Papua New Guinea,8947024,20,7.0,0.0,0.0,7.0
2020-03-23,13,Paraguay,7132538,18,294.0,18.0,3.0,273.0
2020-03-23,13,Peru,32971854,26,4029.0,75.0,65.0,3889.0
2020-03-23,13,Philippines,109581078,368,5653.0,344.0,200.0,5109.0
2020-03-23,13,Poland,37846611,124,8811.0,104.0,49.0,8658.0
2020-03-23,13,Portugal,10196709,111,26361.0,454.0,230.0,25677.0
2020-03-23,13,Qatar,2881053,248,3899.0,2.0,294.0,3603.0
2020-03-23,13,Romania,19237691,84,7864.0,164.0,792.0,6908.0
2020-03-23,13,Russia,145934462,9,6265.0,24.0,264.0,5977.0
2020-03-23,13,Rwanda,12952218,525,351.0,0.0,0.0,351.0
2020-03-23,13,Saint Lucia,183627,301,27.0,0.0,3.0,24.0
2020-03-23,13,San Marino,33931,566,1461.0,148.0,32.0,1281.0
2020-03-23,13,Saudi Arabia,34813871,16,6847.0,21.0,247.0,6579.0
2020-03-23,13,Senegal,16743927,87,760.0,0.0,90.0,670.0
2020-03-23,13,Serbia,8737371,100,3177.0,35.0,33.0,3109.0
2020-03-23,13,Seychelles,98347,214,51.0,0.0,0.0,51.0
2020-03-23,13,Singapore,5850342,8358,4759.0,15.0,1233.0,3511.0
2020-03-23,13,Slovakia,5459642,114,1707.0,0.0,29.0,1678.0
2020-03-23,13,Slovenia,2078938,103,4058.0,47.0,53.0,3958.0
2020-03-23,13,Somalia,15893222,25,14.0,0.0,0.0,14.0
2020-03-23,13,South Africa,59308690,49,6229.0,4.0,125.0,6100.0
2020-03-23,13,South Korea,51269185,527,64769.0,923.0,28919.0,34927.0
2020-03-23,13,Spain,46754778,94,401386.0,31054.0,55882.0,314450.0
2020-03-23,13,Sri Lanka,21413249,341,743.0,2.0,41.0,700.0
2020-03-23,13,Sudan,43849260,25,25.0,7.0,0.0,18.0
2020-03-23,13,Suriname,586632,4,52.0,0.0,0.0,52.0
2020-03-23,13,Sweden,10099265,25,19914.0,520.0,112.0,19282.0
2020-03-23,13,Switzerland,8654622,219,83213.0,1381.0,5179.0,76653.0
2020-03-23,13,Syria,17500658,95,31.0,1.0,0.0,30.0
2020-03-23,13,Taiwan,23816775,673,1745.0,14.0,204.0,1527.0
2020-03-23,13,Tanzania,59734218,67,90.0,0.0,3.0,87.0
2020-03-23,13,Thailand,69799978,137,7296.0,31.0,553.0,6712.0
2020-03-23,13,Timor-Leste,1318445,89,7.0,0.0,0.0,7.0
2020-03-23,13,Togo,8278724,152,159.0,3.0,6.0,150.0
2020-03-23,13,Trinidad and Tobago,1399488,273,451.0,10.0,3.0,438.0
2020-03-23,13,Tunisia,11818619,76,1390.0,40.0,12.0,1338.0
2020-03-23,13,Turkey,84339067,110,31780.0,546.0,269.0,30965.0
2020-03-23,13,US,331002651,36,611044.0,9483.0,5996.0,595565.0
2020-03-23,13,Uganda,45741007,229,132.0,0.0,0.0,132.0
2020-03-23,13,Ukraine,43733762,75,1652.0,40.0,20.0,1592.0
2020-03-23,13,United Arab Emirates,9890402,118,2555.0,15.0,352.0,2188.0
2020-03-23,13,United Kingdom,67886011,281,88179.0,4818.0,1023.0,82338.0
2020-03-23,13,Uruguay,3473730,20,1542.0,1.0,0.0,1541.0
